|gtin_ean     |link_imagem_anterior                                                                                 |
|7896005311899|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/a53c1215-d05d-4fec-9a3e-45609715445d.png|
|7896256604511|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/52515dbd-8099-427c-9064-40c56ef956fa.png|
|7896256604597|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/e31c029f-3c4a-41dd-bb00-b1cc4ae1da45.png|
|7896256604924|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3662fc92-bb49-458e-abaa-c1cecfb82e2d.png|
|7896256604979|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/df81b8c5-c6fc-48f1-8c55-5c06e849493b.png|
|7896256605471|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/1ecf0252-8ff6-4107-a49b-c5d29bd665ad.png|
|7896030502019|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/217162a2-813f-434b-adee-72646322469b.png|
|7896030502057|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/cf3516d2-9a0c-4916-b17a-2bd176d65fe1.png|
|7896030506024|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/76bde985-1ae2-4ba3-9739-f56d9744ac74.png|
|7896030509032|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/2019cc2f-fa56-4720-b060-c34ff263dec6.png|
|7896030514029|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8a1ec428-2eec-41b9-aa51-96d73157156a.png|
|7896030516023|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8af8e935-4334-46dc-9be3-5ea9662c9b63.png|
|7896030518300|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/392e04fd-fb0e-4e75-b217-b267823be8c2.png|
|7896030518966|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/bcc47c22-dd1e-4377-86f8-0559703b592d.png|
|7896030518980|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/687e83f7-24f9-4fd7-bb61-0f9e68bb8948.png|
|7896030520433|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/adddf87b-db9e-477e-bcac-6b0d57443cec.png|
|7896030520440|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/cd177cb5-9065-492a-8a6e-930fd6543474.png|
|7896030521355|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/d3b8b0b8-7452-46fc-ae2f-ca1ed07261b4.png|
|7896030521584|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b3657450-7288-43c0-9570-ee377e217779.png|
|7896030521638|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/a47ef04f-c3d8-453b-a9e6-7d516216f493.png|
|7896030521645|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/bdf6184c-eac6-4150-b956-663a0a22c726.png|
|7892840819781|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/6afbb724-eab0-4677-a989-d09b484cd65d.png|
|7894321228822|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/07f0d790-3d35-4764-a4a7-0672af3905f0.png|
|7894321231426|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/1fafe6d3-f31c-47fa-8ecb-8ded3a6bc499.png|
|7896071024709|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/da7e500f-ddbc-4453-ae01-8f3ec3dfec55.png|
|7896071024778|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/23edeea3-0a69-4627-b68c-555bc3dfeed0.png|
|7896272003848|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/bf3a1c24-ef07-451b-a2a7-ea859d4dcd5f.png|
|7891999004093|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/307f54b7-6eda-4ebe-9743-46dfac6f8529.png|
|7891999004116|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/03c9e40c-435d-4d22-8615-a87a9c9d12c2.png|
|7891999004123|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/f7a18a60-bbe6-4ea7-b953-453c09050ab5.png|
|7891999006264|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/b83d3bff-02fb-4d67-bdbd-4d0cd48102c3.png|
|7891999006646|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/f253fd78-7bb6-4c75-87f5-f22f025c12d4.png|
|7891999006721|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/5a2dc3da-3cd5-4d6d-92a4-f5ae2e1d208d.png|
|7891999010919|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/3a916cd5-aa70-4ed7-ad54-196dd9944d7e.png|
|7891999010926|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/0868c3bc-e373-460c-9327-df6da5821c29.png|
|7891999941879|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/6ea935b8-d981-445e-bfac-3b879bb16557.png|
|7891999970053|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/71ee2e7a-c36c-4a76-b13d-a1bb18dbcd21.png|
|7891999970107|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/50ad9268-56b4-479d-ba84-7756f9200f61.png|
|7896625210176|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/708f509c-4abb-4558-9bdc-75da67d809cb.png|
|7896625211654|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/9d5e856e-dc11-4b26-a80b-51be384b218f.png|
|7896625211685|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/67ab3b75-5075-4532-a49f-81a799832e62.png|
|7896625211982|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/fc908d2f-29f5-4c8d-8e05-de21cbde38b3.png|
|7896213002060|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/4019f51c-a09c-43a4-a330-8594ab3957ac.png|
|7896066301846|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/41cb684a-2c21-4b16-bedc-eacbf922dc53.png|
|7891156020218|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/2d031c05-bad5-412c-afe9-1e8fad2a1434.png|
|7891156060016|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/58971e0c-fecf-4896-9ffc-00bd1ca4c28d.png|
|7891156061013|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/01de63ee-3bae-4da2-b5a2-47864cecfaf5.png|
|7891156063017|https://dimo.nyc3.digitaloceanspaces.com/foodtest_production/8b433018-a5fd-4492-9509-ffaeb6912404.png|
