|id |nome                     |id_estado|createdAt                    |updatedAt                    |
|249|Prainha                   |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|250|Primavera                 |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|251|Quatipuru                 |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|252|Redenção                  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|253|Rio Maria                 |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|254|Rondon do Pará            |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|255|Rurópolis                 |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|256|Salinópolis               |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|257|Salvaterra                |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|258|Santa Bárbara do Pará     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|259|Santa Cruz do Arari       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|260|Santa Isabel do Pará      |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|261|Santa Luzia do Pará       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|262|Santa Maria Das Barreiras |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|263|Santa Maria do Pará       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|264|Santana do Araguaia       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|265|Santarém                  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|266|Santarém Novo             |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|267|Santo Antônio do Tauá     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|268|São Caetano de Odivelas   |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|269|São Domingos do Araguaia  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|270|São Domingos do Capim     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|271|São Félix do Xingu        |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|272|São Francisco do Pará     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|273|São Geraldo do Araguaia   |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|274|São João da Ponta         |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|275|São João de Pirabas       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|276|São João do Araguaia      |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|277|São Miguel do Guamá       |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|278|São Sebastião da Boa Vista|5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|279|Sapucaia                  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|280|Senador José Porfírio     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|281|Soure                     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|282|Tailândia                 |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|283|Terra Alta                |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|284|Terra Santa               |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|285|Tomé-açu                  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|286|Tracuateua                |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|287|Trairão                   |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|288|Tucumã                    |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|289|Tucuruí                   |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|290|Ulianópolis               |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|291|Uruará                    |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|292|Vigia                     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|293|Viseu                     |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|294|Vitória do Xingu          |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|295|Xinguara                  |5        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|296|Serra do Navio            |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|297|Amapá                     |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|298|Pedra Branca do Amapari   |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|299|Calçoene                  |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|300|Cutias                    |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|301|Ferreira Gomes            |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|302|Itaubal                   |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|303|Laranjal do Jari          |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|304|Macapá                    |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|305|Mazagão                   |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|306|Oiapoque                  |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|307|Porto Grande              |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|308|Pracuúba                  |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|309|Santana                   |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|310|Tartarugalzinho           |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|311|Vitória do Jari           |6        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|312|Abreulândia               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|313|Aguiarnópolis             |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|314|Aliança do Tocantins      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|315|Almas                     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|316|Alvorada                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|317|Ananás                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|318|Angico                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|319|Aparecida do Rio Negro    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|320|Aragominas                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|321|Araguacema                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|322|Araguaçu                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|323|Araguaína                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|324|Araguanã                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|325|Araguatins                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|326|Arapoema                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|327|Arraias                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|328|Augustinópolis            |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|329|Aurora do Tocantins       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|330|Axixá do Tocantins        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|331|Babaçulândia              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|332|Bandeirantes do Tocantins |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|333|Barra do Ouro             |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|334|Barrolândia               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|335|Bernardo Sayão            |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|336|Bom Jesus do Tocantins    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|337|Brasilândia do Tocantins  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|338|Brejinho de Nazaré        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|339|Buriti do Tocantins       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|340|Cachoeirinha              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|341|Campos Lindos             |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|342|Cariri do Tocantins       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|343|Carmolândia               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|344|Carrasco Bonito           |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|345|Caseara                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|346|Centenário                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|347|Chapada de Areia          |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|348|Chapada da Natividade     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|349|Colinas do Tocantins      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|350|Combinado                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|351|Conceição do Tocantins    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|352|Couto de Magalhães        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|353|Cristalândia              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|354|Crixás do Tocantins       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|355|Darcinópolis              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|356|Dianópolis                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|357|Divinópolis do Tocantins  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|358|Dois Irmãos do Tocantins  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|359|Dueré                     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|360|Esperantina               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|361|Fátima                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|362|Figueirópolis             |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|363|Filadélfia                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|364|Formoso do Araguaia       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|365|Fortaleza do Tabocão      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|366|Goianorte                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|367|Goiatins                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|368|Guaraí                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|369|Gurupi                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|370|Ipueiras                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|371|Itacajá                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|372|Itaguatins                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|373|Itapiratins               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|374|Itaporã do Tocantins      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|375|Jaú do Tocantins          |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|376|Juarina                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|377|Lagoa da Confusão         |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|378|Lagoa do Tocantins        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|379|Lajeado                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|380|Lavandeira                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|381|Lizarda                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|382|Luzinópolis               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|383|Marianópolis do Tocantins |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|384|Mateiros                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|385|Maurilândia do Tocantins  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|386|Miracema do Tocantins     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|387|Miranorte                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|388|Monte do Carmo            |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|389|Monte Santo do Tocantins  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|390|Palmeiras do Tocantins    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|391|Muricilândia              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|392|Natividade                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|393|Nazaré                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|394|Nova Olinda               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|395|Nova Rosalândia           |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|396|Novo Acordo               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|397|Novo Alegre               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|398|Novo Jardim               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|399|Oliveira de Fátima        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|400|Palmeirante                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|401|Palmeirópolis               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|402|Paraíso do Tocantins        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|403|Paranã                      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|404|Pau D´arco                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|405|Pedro Afonso                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|406|Peixe                       |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|407|Pequizeiro                  |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|408|Colméia                     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|409|Pindorama do Tocantins      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|410|Piraquê                     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|411|Pium                        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|412|Ponte Alta do Bom Jesus     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|413|Ponte Alta do Tocantins     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|414|Porto Alegre do Tocantins   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|415|Porto Nacional              |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|416|Praia Norte                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|417|Presidente Kennedy          |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|418|Pugmil                      |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|419|Recursolândia               |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|420|Riachinho                   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|421|Rio da Conceição            |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|422|Rio Dos Bois                |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|423|Rio Sono                    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|424|Sampaio                     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|425|Sandolândia                 |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|426|Santa fé do Araguaia        |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|427|Santa Maria do Tocantins    |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|428|Santa Rita do Tocantins     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|429|Santa Rosa do Tocantins     |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
|430|Santa Tereza do Tocantins   |7        |2024-06-04 11:40:53.463 -0300|2024-06-04 11:40:53.463 -0300|
